DATE,DEXUSEU
2017-09-13T21:00:00+00:00,1.1898
2017-09-14T21:00:00+00:00,1.1886
2017-09-15T21:00:00+00:00,1.1959
2017-09-18T21:00:00+00:00,1.1938
2017-09-19T21:00:00+00:00,1.1980
2017-09-20T21:00:00+00:00,1.1998
2017-09-21T21:00:00+00:00,1.1946
2017-09-22T21:00:00+00:00,1.1969
2017-09-25T21:00:00+00:00,1.1852
2017-09-26T21:00:00+00:00,1.1772
2017-09-27T21:00:00+00:00,1.1747
2017-09-28T21:00:00+00:00,1.1776
2017-09-29T21:00:00+00:00,1.1813
2017-10-02T21:00:00+00:00,1.1745
2017-10-03T21:00:00+00:00,1.1759
2017-10-04T21:00:00+00:00,1.1760
2017-10-05T21:00:00+00:00,1.1706
2017-10-06T21:00:00+00:00,1.1732
2017-10-09T21:00:00+00:00,.
2017-10-10T21:00:00+00:00,1.1804
2017-10-11T21:00:00+00:00,1.1847
2017-10-12T21:00:00+00:00,1.1840
2017-10-13T21:00:00+00:00,1.1837
2017-10-16T21:00:00+00:00,1.1810
2017-10-17T21:00:00+00:00,1.1754
2017-10-18T21:00:00+00:00,1.1775
2017-10-19T21:00:00+00:00,1.1842
2017-10-20T21:00:00+00:00,1.1770
2017-10-23T21:00:00+00:00,1.1762
2017-10-24T21:00:00+00:00,1.1766
2017-10-25T21:00:00+00:00,1.1802
2017-10-26T21:00:00+00:00,1.1700
2017-10-27T21:00:00+00:00,1.1580
2017-10-30T21:00:00+00:00,1.1626
2017-10-31T21:00:00+00:00,1.1648
2017-11-01T21:00:00+00:00,1.1618
2017-11-02T21:00:00+00:00,1.1672
2017-11-03T21:00:00+00:00,1.1616
2017-11-06T22:00:00+00:00,1.1600
2017-11-07T22:00:00+00:00,1.1577
2017-11-08T22:00:00+00:00,1.1591
2017-11-09T22:00:00+00:00,1.1648
2017-11-10T22:00:00+00:00,.
2017-11-13T22:00:00+00:00,1.1656
2017-11-14T22:00:00+00:00,1.1764
2017-11-15T22:00:00+00:00,1.1794
2017-11-16T22:00:00+00:00,1.1772
2017-11-17T22:00:00+00:00,1.1799
2017-11-20T22:00:00+00:00,1.1741
2017-11-21T22:00:00+00:00,1.1741
2017-11-22T22:00:00+00:00,1.1789
2017-11-23T22:00:00+00:00,.
2017-11-24T22:00:00+00:00,1.1936
2017-11-27T22:00:00+00:00,1.1911
2017-11-28T22:00:00+00:00,1.1878
2017-11-29T22:00:00+00:00,1.1858
2017-11-30T22:00:00+00:00,1.1898
2017-12-01T22:00:00+00:00,1.1910
2017-12-04T22:00:00+00:00,1.1848
2017-12-05T22:00:00+00:00,1.1820
2017-12-06T22:00:00+00:00,1.1788
2017-12-07T22:00:00+00:00,1.1790
2017-12-08T22:00:00+00:00,1.1761
2017-12-11T22:00:00+00:00,1.1802
2017-12-12T22:00:00+00:00,1.1725
2017-12-13T22:00:00+00:00,1.1762
2017-12-14T22:00:00+00:00,1.1778
2017-12-15T22:00:00+00:00,1.1778
2017-12-18T22:00:00+00:00,1.1804
2017-12-19T22:00:00+00:00,1.1822
2017-12-20T22:00:00+00:00,1.1881
2017-12-21T22:00:00+00:00,1.1872
2017-12-22T22:00:00+00:00,1.1839
2017-12-25T22:00:00+00:00,.
2017-12-26T22:00:00+00:00,1.1867
2017-12-27T22:00:00+00:00,1.1902
2017-12-28T22:00:00+00:00,1.1952
2017-12-29T22:00:00+00:00,1.2022
2018-01-01T22:00:00+00:00,.
2018-01-02T22:00:00+00:00,1.2050
2018-01-03T22:00:00+00:00,1.2030
2018-01-04T22:00:00+00:00,1.2064
2018-01-05T22:00:00+00:00,1.2039
2018-01-08T22:00:00+00:00,1.1973
2018-01-09T22:00:00+00:00,1.1922
2018-01-10T22:00:00+00:00,1.1958
2018-01-11T22:00:00+00:00,1.2035
2018-01-12T22:00:00+00:00,1.2130
2018-01-15T22:00:00+00:00,.
2018-01-16T22:00:00+00:00,1.2244
2018-01-17T22:00:00+00:00,1.2229
2018-01-18T22:00:00+00:00,1.2238
2018-01-19T22:00:00+00:00,1.2238
2018-01-22T22:00:00+00:00,1.2230
2018-01-23T22:00:00+00:00,1.2277
2018-01-24T22:00:00+00:00,1.2390
2018-01-25T22:00:00+00:00,1.2488
2018-01-26T22:00:00+00:00,1.2422
2018-01-29T22:00:00+00:00,1.2352
2018-01-30T22:00:00+00:00,1.2390
2018-01-31T22:00:00+00:00,1.2428
2018-02-01T22:00:00+00:00,1.2482
2018-02-02T22:00:00+00:00,1.2446
2018-02-05T22:00:00+00:00,1.2418
2018-02-06T22:00:00+00:00,1.2381
2018-02-07T22:00:00+00:00,1.2281
2018-02-08T22:00:00+00:00,1.2238
2018-02-09T22:00:00+00:00,1.2226
2018-02-12T22:00:00+00:00,1.2267
2018-02-13T22:00:00+00:00,1.2363
2018-02-14T22:00:00+00:00,1.2396
2018-02-15T22:00:00+00:00,1.2482
2018-02-16T22:00:00+00:00,1.2442
2018-02-19T22:00:00+00:00,.
2018-02-20T22:00:00+00:00,1.2348
2018-02-21T22:00:00+00:00,1.2314
2018-02-22T22:00:00+00:00,1.2326
2018-02-23T22:00:00+00:00,1.2298
2018-02-26T22:00:00+00:00,1.2296
2018-02-27T22:00:00+00:00,1.2239
2018-02-28T22:00:00+00:00,1.2211
2018-03-01T22:00:00+00:00,1.2216
2018-03-02T22:00:00+00:00,1.2314
2018-03-05T22:00:00+00:00,1.233
2018-03-06T22:00:00+00:00,1.2415
2018-03-07T22:00:00+00:00,1.2397
2018-03-08T22:00:00+00:00,1.2314
2018-03-09T22:00:00+00:00,1.2326
2018-03-12T21:00:00+00:00,1.2318
2018-03-13T21:00:00+00:00,1.2398
2018-03-14T21:00:00+00:00,1.2362
2018-03-15T21:00:00+00:00,1.2321
2018-03-16T21:00:00+00:00,1.228
2018-03-19T21:00:00+00:00,1.2329
2018-03-20T21:00:00+00:00,1.2271
2018-03-21T21:00:00+00:00,1.2268
2018-03-22T21:00:00+00:00,1.231
2018-03-23T21:00:00+00:00,1.236
2018-03-26T21:00:00+00:00,1.244
2018-03-27T21:00:00+00:00,1.241
2018-03-28T21:00:00+00:00,1.2351
2018-03-29T21:00:00+00:00,1.2297
2018-03-30T21:00:00+00:00,1.232
2018-04-02T21:00:00+00:00,1.2288
2018-04-03T21:00:00+00:00,1.2261
2018-04-04T21:00:00+00:00,1.2292
2018-04-05T21:00:00+00:00,1.223
2018-04-06T21:00:00+00:00,1.2274
2018-04-09T21:00:00+00:00,1.232
2018-04-10T21:00:00+00:00,1.2338
2018-04-11T21:00:00+00:00,1.2384
2018-04-12T21:00:00+00:00,1.232
2018-04-13T21:00:00+00:00,1.2322
2018-04-16T21:00:00+00:00,1.2373
2018-04-17T21:00:00+00:00,1.2345
2018-04-18T21:00:00+00:00,1.238
2018-04-19T21:00:00+00:00,1.2336
2018-04-20T21:00:00+00:00,1.2282
2018-04-23T21:00:00+00:00,1.2216
2018-04-24T21:00:00+00:00,1.2226
2018-04-25T21:00:00+00:00,1.2178
2018-04-26T21:00:00+00:00,1.2113
2018-04-27T21:00:00+00:00,1.2108
2018-04-30T21:00:00+00:00,1.2074
2018-05-01T21:00:00+00:00,1.2
2018-05-02T21:00:00+00:00,1.1968
2018-05-03T21:00:00+00:00,1.197
2018-05-04T21:00:00+00:00,1.1946
2018-05-07T21:00:00+00:00,1.1927
2018-05-08T21:00:00+00:00,1.1863
2018-05-09T21:00:00+00:00,1.1852
2018-05-10T21:00:00+00:00,1.1896
2018-05-11T21:00:00+00:00,1.1951
2018-05-14T21:00:00+00:00,1.1976
2018-05-15T21:00:00+00:00,1.1864
2018-05-16T21:00:00+00:00,1.1788
2018-05-17T21:00:00+00:00,1.1798
2018-05-18T21:00:00+00:00,1.1775
2018-05-21T21:00:00+00:00,1.1768
2018-05-22T21:00:00+00:00,1.1783
2018-05-23T21:00:00+00:00,1.1693
2018-05-24T21:00:00+00:00,1.1729
2018-05-25T21:00:00+00:00,1.1666
2018-05-28T21:00:00+00:00,.
2018-05-29T21:00:00+00:00,1.1551
2018-05-30T21:00:00+00:00,1.1664
2018-05-31T21:00:00+00:00,1.167
2018-06-01T21:00:00+00:00,1.1679
2018-06-04T21:00:00+00:00,1.1696
2018-06-05T21:00:00+00:00,1.1672
2018-06-06T21:00:00+00:00,1.1778
2018-06-07T21:00:00+00:00,1.1815
2018-06-08T21:00:00+00:00,1.1773
2018-06-11T21:00:00+00:00,1.1802
2018-06-12T21:00:00+00:00,1.1792
2018-06-13T21:00:00+00:00,1.1784
2018-06-14T21:00:00+00:00,1.1634
2018-06-15T21:00:00+00:00,1.1616
2018-06-18T21:00:00+00:00,1.1606
2018-06-19T21:00:00+00:00,1.1577
2018-06-20T21:00:00+00:00,1.1592
2018-06-21T21:00:00+00:00,1.16
2018-06-22T21:00:00+00:00,1.163
2018-06-25T21:00:00+00:00,1.1694
2018-06-26T21:00:00+00:00,1.1675
2018-06-27T21:00:00+00:00,1.1588
2018-06-28T21:00:00+00:00,1.1582
2018-06-29T21:00:00+00:00,1.1677
2018-07-02T21:00:00+00:00,1.1604
2018-07-03T21:00:00+00:00,1.1653
2018-07-04T21:00:00+00:00,.
2018-07-05T21:00:00+00:00,1.1697
2018-07-06T21:00:00+00:00,1.1738
2018-07-09T21:00:00+00:00,1.1744
2018-07-10T21:00:00+00:00,1.1728
2018-07-11T21:00:00+00:00,1.1722
2018-07-12T21:00:00+00:00,1.1692
2018-07-13T21:00:00+00:00,1.1667
2018-07-16T21:00:00+00:00,1.171
2018-07-17T21:00:00+00:00,1.1664
2018-07-18T21:00:00+00:00,1.1645
2018-07-19T21:00:00+00:00,1.1604
2018-07-20T21:00:00+00:00,1.1708
2018-07-23T21:00:00+00:00,1.1702
2018-07-24T21:00:00+00:00,1.1684
2018-07-25T21:00:00+00:00,1.1677
2018-07-26T21:00:00+00:00,1.1654
2018-07-27T21:00:00+00:00,1.166
2018-07-30T21:00:00+00:00,1.1718
2018-07-31T21:00:00+00:00,1.1706
2018-08-01T21:00:00+00:00,1.1666
2018-08-02T21:00:00+00:00,1.1612
2018-08-03T21:00:00+00:00,1.1597
2018-08-06T21:00:00+00:00,1.1564
2018-08-07T21:00:00+00:00,1.1597
2018-08-08T21:00:00+00:00,1.1598
2018-08-09T21:00:00+00:00,1.1566
2018-08-10T21:00:00+00:00,1.1399
2018-08-13T21:00:00+00:00,1.1396
2018-08-14T21:00:00+00:00,1.1351
2018-08-15T21:00:00+00:00,1.1332
2018-08-16T21:00:00+00:00,1.1388
2018-08-17T21:00:00+00:00,1.141
2018-08-20T21:00:00+00:00,1.1438
2018-08-21T21:00:00+00:00,1.1534
2018-08-22T21:00:00+00:00,1.1595
2018-08-23T21:00:00+00:00,1.1567
2018-08-24T21:00:00+00:00,1.1625
2018-08-27T21:00:00+00:00,1.1676
2018-08-28T21:00:00+00:00,1.172
2018-08-29T21:00:00+00:00,1.1699
2018-08-30T21:00:00+00:00,1.1646
2018-08-31T21:00:00+00:00,1.1596
2018-09-03T21:00:00+00:00,.
2018-09-04T21:00:00+00:00,1.1566
2018-09-05T21:00:00+00:00,1.162
2018-09-06T21:00:00+00:00,1.1624
2018-09-07T21:00:00+00:00,1.1572
2018-09-10T21:00:00+00:00,1.1604
2018-09-11T21:00:00+00:00,1.1591
2018-09-12T21:00:00+00:00,1.1626
2018-09-13T21:00:00+00:00,1.1672
2018-09-14T21:00:00+00:00,1.1656
2018-09-17T21:00:00+00:00,1.1687
2018-09-18T21:00:00+00:00,1.1693
2018-09-19T21:00:00+00:00,1.1685
2018-09-20T21:00:00+00:00,1.1744
2018-09-21T21:00:00+00:00,1.1739
2018-09-24T21:00:00+00:00,1.1773
2018-09-25T21:00:00+00:00,1.177
2018-09-26T21:00:00+00:00,1.1758
2018-09-27T21:00:00+00:00,1.167
2018-09-28T21:00:00+00:00,1.1622
2018-10-01T21:00:00+00:00,1.1567
2018-10-02T21:00:00+00:00,1.156
2018-10-03T21:00:00+00:00,1.1525
2018-10-04T21:00:00+00:00,1.1508
2018-10-05T21:00:00+00:00,1.1502
2018-10-08T21:00:00+00:00,.
2018-10-09T21:00:00+00:00,1.1482
2018-10-10T21:00:00+00:00,1.1541
2018-10-11T21:00:00+00:00,1.1565
2018-10-12T21:00:00+00:00,1.1559
2018-10-15T21:00:00+00:00,1.1594
2018-10-16T21:00:00+00:00,1.1593
2018-10-17T21:00:00+00:00,1.154
2018-10-18T21:00:00+00:00,1.1494
2018-10-19T21:00:00+00:00,1.1513
2018-10-22T21:00:00+00:00,1.1467
2018-10-23T21:00:00+00:00,1.148
2018-10-24T21:00:00+00:00,1.1389
2018-10-25T21:00:00+00:00,1.1374
2018-10-26T21:00:00+00:00,1.1388
2018-10-29T21:00:00+00:00,1.139
2018-10-30T21:00:00+00:00,1.1364
2018-10-31T21:00:00+00:00,1.1332
2018-11-01T21:00:00+00:00,1.1396
2018-11-02T21:00:00+00:00,1.1378
2018-11-05T22:00:00+00:00,1.1394
2018-11-06T22:00:00+00:00,1.1412
2018-11-07T22:00:00+00:00,1.1459
2018-11-08T22:00:00+00:00,1.1416
2018-11-09T22:00:00+00:00,1.1325
2018-11-12T22:00:00+00:00,.
2018-11-13T22:00:00+00:00,1.1288
2018-11-14T22:00:00+00:00,1.1312
2018-11-15T22:00:00+00:00,1.1324
2018-11-16T22:00:00+00:00,1.1402
2018-11-19T22:00:00+00:00,1.1448
2018-11-20T22:00:00+00:00,1.1391
2018-11-21T22:00:00+00:00,1.1393
2018-11-22T22:00:00+00:00,.
2018-11-23T22:00:00+00:00,1.1332
2018-11-26T22:00:00+00:00,1.1336
2018-11-27T22:00:00+00:00,1.1281
2018-11-28T22:00:00+00:00,1.1286
2018-11-29T22:00:00+00:00,1.1382
2018-11-30T22:00:00+00:00,1.1323
2018-12-03T22:00:00+00:00,1.1356
2018-12-04T22:00:00+00:00,1.1345
2018-12-05T22:00:00+00:00,.
2018-12-06T22:00:00+00:00,1.1374
2018-12-07T22:00:00+00:00,1.139
2018-12-10T22:00:00+00:00,1.1368
2018-12-11T22:00:00+00:00,1.1314
2018-12-12T22:00:00+00:00,1.1362
2018-12-13T22:00:00+00:00,1.1358
2018-12-14T22:00:00+00:00,1.13
2018-12-17T22:00:00+00:00,1.1339
2018-12-18T22:00:00+00:00,1.1364
2018-12-19T22:00:00+00:00,1.1422
2018-12-20T22:00:00+00:00,1.1432
2018-12-21T22:00:00+00:00,1.1402
2018-12-24T22:00:00+00:00,.
2018-12-25T22:00:00+00:00,.
2018-12-26T22:00:00+00:00,1.1408
2018-12-27T22:00:00+00:00,1.1412
2018-12-28T22:00:00+00:00,1.1445
2018-12-31T22:00:00+00:00,1.1456
2019-01-01T22:00:00+00:00,.
2019-01-02T22:00:00+00:00,1.1357
2019-01-03T22:00:00+00:00,1.1399
2019-01-04T22:00:00+00:00,1.141
2019-01-07T22:00:00+00:00,1.1468
2019-01-08T22:00:00+00:00,1.1444
2019-01-09T22:00:00+00:00,1.1524
2019-01-10T22:00:00+00:00,1.1517
2019-01-11T22:00:00+00:00,1.1479
2019-01-14T22:00:00+00:00,.
2019-01-15T22:00:00+00:00,1.1392
2019-01-16T22:00:00+00:00,1.1408
2019-01-17T22:00:00+00:00,1.1386
2019-01-18T22:00:00+00:00,1.1362
2019-01-21T22:00:00+00:00,.
2019-01-22T22:00:00+00:00,1.1359
2019-01-23T22:00:00+00:00,1.139
2019-01-24T22:00:00+00:00,1.1322
2019-01-25T22:00:00+00:00,1.1407
2019-01-28T22:00:00+00:00,1.1438
2019-01-29T22:00:00+00:00,1.1424
2019-01-30T22:00:00+00:00,1.1418
2019-01-31T22:00:00+00:00,1.1454
2019-02-01T22:00:00+00:00,1.1474
2019-02-04T22:00:00+00:00,1.1438
2019-02-05T22:00:00+00:00,1.1406
2019-02-06T22:00:00+00:00,1.138
2019-02-07T22:00:00+00:00,1.1357
2019-02-08T22:00:00+00:00,1.1326
2019-02-11T22:00:00+00:00,1.1277
2019-02-12T22:00:00+00:00,1.1316
2019-02-13T22:00:00+00:00,1.1288
2019-02-14T22:00:00+00:00,1.1284
2019-02-15T22:00:00+00:00,1.1268
2019-02-18T22:00:00+00:00,.
2019-02-19T22:00:00+00:00,1.1328
2019-02-20T22:00:00+00:00,.
2019-02-21T22:00:00+00:00,1.1338
2019-02-22T22:00:00+00:00,1.1342
2019-02-25T22:00:00+00:00,1.1345
2019-02-26T22:00:00+00:00,1.1374
2019-02-27T22:00:00+00:00,1.137
2019-02-28T22:00:00+00:00,1.1379
2019-03-01T22:00:00+00:00,1.1376
2019-03-04T22:00:00+00:00,1.1328
2019-03-05T22:00:00+00:00,1.13
2019-03-06T22:00:00+00:00,1.132
2019-03-07T22:00:00+00:00,1.1214
2019-03-08T22:00:00+00:00,1.1243
2019-03-11T21:00:00+00:00,1.1226
2019-03-12T21:00:00+00:00,1.1276
2019-03-13T21:00:00+00:00,1.131
2019-03-14T21:00:00+00:00,1.1304
2019-03-15T21:00:00+00:00,1.1326
2019-03-18T21:00:00+00:00,1.1337
2019-03-19T21:00:00+00:00,1.1346
2019-03-20T21:00:00+00:00,1.1352
2019-03-21T21:00:00+00:00,1.1361
2019-03-22T21:00:00+00:00,1.1282
2019-03-25T21:00:00+00:00,1.1324
2019-03-26T21:00:00+00:00,1.128
2019-03-27T21:00:00+00:00,1.125
2019-03-28T21:00:00+00:00,1.1236
2019-03-29T21:00:00+00:00,1.1228
2019-04-01T21:00:00+00:00,1.121
2019-04-02T21:00:00+00:00,1.1186
2019-04-03T21:00:00+00:00,1.1242
2019-04-04T21:00:00+00:00,1.1216
2019-04-05T21:00:00+00:00,1.1217
2019-04-08T21:00:00+00:00,1.1262
2019-04-09T21:00:00+00:00,1.1278
2019-04-10T21:00:00+00:00,1.1266
2019-04-11T21:00:00+00:00,1.1262
2019-04-12T21:00:00+00:00,1.1304
2019-04-15T21:00:00+00:00,1.1304
2019-04-16T21:00:00+00:00,1.1293
2019-04-17T21:00:00+00:00,1.1297
2019-04-18T21:00:00+00:00,1.1241
2019-04-19T21:00:00+00:00,1.1246
2019-04-22T21:00:00+00:00,1.1258
2019-04-23T21:00:00+00:00,1.1213
2019-04-24T21:00:00+00:00,1.1192
2019-04-25T21:00:00+00:00,1.114
2019-04-26T21:00:00+00:00,1.1154
2019-04-29T21:00:00+00:00,1.1166
2019-04-30T21:00:00+00:00,1.1201
2019-05-01T21:00:00+00:00,1.1246
2019-05-02T21:00:00+00:00,1.1184
2019-05-03T21:00:00+00:00,1.1186
2019-05-06T21:00:00+00:00,1.1197
2019-05-07T21:00:00+00:00,1.1178
2019-05-08T21:00:00+00:00,1.1206
2019-05-09T21:00:00+00:00,1.1228
2019-05-10T21:00:00+00:00,1.1241
2019-05-13T21:00:00+00:00,1.1232
2019-05-14T21:00:00+00:00,1.1207
2019-05-15T21:00:00+00:00,1.1208
2019-05-16T21:00:00+00:00,1.1178
2019-05-17T21:00:00+00:00,1.1166
2019-05-20T21:00:00+00:00,1.117
2019-05-21T21:00:00+00:00,1.1158
2019-05-22T21:00:00+00:00,1.1156
2019-05-23T21:00:00+00:00,1.1172
2019-05-24T21:00:00+00:00,1.1197
2019-05-27T21:00:00+00:00,.
2019-05-28T21:00:00+00:00,1.1177
2019-05-29T21:00:00+00:00,1.1136
2019-05-30T21:00:00+00:00,1.114
2019-05-31T21:00:00+00:00,1.1149
2019-06-03T21:00:00+00:00,1.1206
2019-06-04T21:00:00+00:00,1.1236
2019-06-05T21:00:00+00:00,1.1242
2019-06-06T21:00:00+00:00,1.1294
2019-06-07T21:00:00+00:00,1.1324
2019-06-10T21:00:00+00:00,1.1311
2019-06-11T21:00:00+00:00,1.1316
2019-06-12T21:00:00+00:00,1.131
2019-06-13T21:00:00+00:00,1.1275
2019-06-14T21:00:00+00:00,1.1217
2019-06-17T21:00:00+00:00,1.1235
2019-06-18T21:00:00+00:00,1.1196
2019-06-19T21:00:00+00:00,1.1214
2019-06-20T21:00:00+00:00,1.1284
2019-06-21T21:00:00+00:00,1.1328
2019-06-24T21:00:00+00:00,1.1393
2019-06-25T21:00:00+00:00,1.1386
2019-06-26T21:00:00+00:00,1.139
2019-06-27T21:00:00+00:00,1.1372
2019-06-28T21:00:00+00:00,1.1374
2019-07-01T21:00:00+00:00,1.1307
2019-07-02T21:00:00+00:00,1.1301
2019-07-03T21:00:00+00:00,1.1275
2019-07-04T21:00:00+00:00,.
2019-07-05T21:00:00+00:00,1.1216
2019-07-08T21:00:00+00:00,1.1208
2019-07-09T21:00:00+00:00,1.121
2019-07-10T21:00:00+00:00,1.126
2019-07-11T21:00:00+00:00,1.1261
2019-07-12T21:00:00+00:00,1.1254
2019-07-15T21:00:00+00:00,1.126
2019-07-16T21:00:00+00:00,1.1212
2019-07-17T21:00:00+00:00,1.1232
2019-07-18T21:00:00+00:00,1.1228
2019-07-19T21:00:00+00:00,1.122
2019-07-22T21:00:00+00:00,1.1214
2019-07-23T21:00:00+00:00,1.1156
2019-07-24T21:00:00+00:00,1.1141
2019-07-25T21:00:00+00:00,1.1156
2019-07-26T21:00:00+00:00,1.1121
2019-07-29T21:00:00+00:00,1.1142
2019-07-30T21:00:00+00:00,1.1148
2019-07-31T21:00:00+00:00,1.113
2019-08-01T21:00:00+00:00,1.1062
2019-08-02T21:00:00+00:00,1.1112
2019-08-05T21:00:00+00:00,1.1197
2019-08-06T21:00:00+00:00,1.1196
2019-08-07T21:00:00+00:00,1.1236
2019-08-08T21:00:00+00:00,1.121
2019-08-09T21:00:00+00:00,1.1222
2019-08-12T21:00:00+00:00,1.1212
2019-08-13T21:00:00+00:00,1.1182
2019-08-14T21:00:00+00:00,1.1144
2019-08-15T21:00:00+00:00,1.1106
2019-08-16T21:00:00+00:00,1.1091
2019-08-19T21:00:00+00:00,1.1096
2019-08-20T21:00:00+00:00,1.1092
2019-08-21T21:00:00+00:00,1.1098
2019-08-22T21:00:00+00:00,1.1089
2019-08-23T21:00:00+00:00,1.1148
2019-08-26T21:00:00+00:00,1.1112
2019-08-27T21:00:00+00:00,1.1094
2019-08-28T21:00:00+00:00,1.1084
2019-08-29T21:00:00+00:00,1.1059
2019-08-30T21:00:00+00:00,1.0989
2019-09-02T21:00:00+00:00,.
2019-09-03T21:00:00+00:00,1.0968
2019-09-04T21:00:00+00:00,1.1025
2019-09-05T21:00:00+00:00,1.1038
2019-09-06T21:00:00+00:00,1.1042
2019-09-09T21:00:00+00:00,1.1056
2019-09-10T21:00:00+00:00,1.1042
2019-09-11T21:00:00+00:00,1.1001
2019-09-12T21:00:00+00:00,1.1074
2019-09-13T21:00:00+00:00,1.1074
2019-09-16T21:00:00+00:00,1.1006
2019-09-17T21:00:00+00:00,1.1063
2019-09-18T21:00:00+00:00,1.1061
2019-09-19T21:00:00+00:00,1.1046
2019-09-20T21:00:00+00:00,1.1004
2019-09-23T21:00:00+00:00,1.0991
2019-09-24T21:00:00+00:00,1.0999
2019-09-25T21:00:00+00:00,1.0949
2019-09-26T21:00:00+00:00,1.0938
2019-09-27T21:00:00+00:00,1.0942
2019-09-30T21:00:00+00:00,1.0905
2019-10-01T21:00:00+00:00,1.0932
2019-10-02T21:00:00+00:00,1.0951
2019-10-03T21:00:00+00:00,1.0991
2019-10-04T21:00:00+00:00,1.0974
2019-10-07T21:00:00+00:00,1.0984
2019-10-08T21:00:00+00:00,1.0949
2019-10-09T21:00:00+00:00,1.0978
2019-10-10T21:00:00+00:00,1.1018
2019-10-11T21:00:00+00:00,1.1039
2019-10-14T21:00:00+00:00,.
2019-10-15T21:00:00+00:00,1.1036
2019-10-16T21:00:00+00:00,1.1075
2019-10-17T21:00:00+00:00,1.1129
2019-10-18T21:00:00+00:00,1.1155
2019-10-21T21:00:00+00:00,1.1145
2019-10-22T21:00:00+00:00,1.1138
2019-10-23T21:00:00+00:00,1.1118
2019-10-24T21:00:00+00:00,1.1098
2019-10-25T21:00:00+00:00,1.1081
2019-10-28T21:00:00+00:00,1.1094
2019-10-29T21:00:00+00:00,1.1117
2019-10-30T21:00:00+00:00,1.1123
2019-10-31T21:00:00+00:00,1.1155
2019-11-01T21:00:00+00:00,1.1169
2019-11-04T22:00:00+00:00,1.1144
2019-11-05T22:00:00+00:00,1.107
2019-11-06T22:00:00+00:00,1.1076
2019-11-07T22:00:00+00:00,1.1045
2019-11-08T22:00:00+00:00,1.1019
2019-11-11T22:00:00+00:00,.
2019-11-12T22:00:00+00:00,1.1017
2019-11-13T22:00:00+00:00,1.1004
2019-11-14T22:00:00+00:00,1.1016
2019-11-15T22:00:00+00:00,1.1046
2019-11-18T22:00:00+00:00,1.1079
2019-11-19T22:00:00+00:00,1.1075
2019-11-20T22:00:00+00:00,1.1063
2019-11-21T22:00:00+00:00,1.1067
2019-11-22T22:00:00+00:00,1.1029
2019-11-25T22:00:00+00:00,1.1009
2019-11-26T22:00:00+00:00,1.1012
2019-11-27T22:00:00+00:00,1.1002
2019-11-28T22:00:00+00:00,.
2019-11-29T22:00:00+00:00,1.1019
2019-12-02T22:00:00+00:00,1.1075
2019-12-03T22:00:00+00:00,1.1089
2019-12-04T22:00:00+00:00,1.1076
2019-12-05T22:00:00+00:00,1.1104
2019-12-06T22:00:00+00:00,1.1052
2019-12-09T22:00:00+00:00,1.1067
2019-12-10T22:00:00+00:00,1.109
2019-12-11T22:00:00+00:00,1.1092
2019-12-12T22:00:00+00:00,1.1115
2019-12-13T22:00:00+00:00,1.1128
2019-12-16T22:00:00+00:00,1.1139
2019-12-17T22:00:00+00:00,1.1148
2019-12-18T22:00:00+00:00,1.1113
2019-12-19T22:00:00+00:00,1.1128
2019-12-20T22:00:00+00:00,1.1076
2019-12-23T22:00:00+00:00,1.1091
2019-12-24T22:00:00+00:00,1.1084
2019-12-25T22:00:00+00:00,.
2019-12-26T22:00:00+00:00,1.1102
2019-12-27T22:00:00+00:00,1.1174
2019-12-30T22:00:00+00:00,1.1217
2019-12-31T22:00:00+00:00,1.1227
2020-01-01T22:00:00+00:00,.
2020-01-02T22:00:00+00:00,1.1166
2020-01-03T22:00:00+00:00,1.1173
2020-01-06T22:00:00+00:00,1.1187
2020-01-07T22:00:00+00:00,1.1138
2020-01-08T22:00:00+00:00,1.1117
2020-01-09T22:00:00+00:00,1.1106
2020-01-10T22:00:00+00:00,1.1119
2020-01-13T22:00:00+00:00,1.1138
2020-01-14T22:00:00+00:00,1.113
2020-01-15T22:00:00+00:00,1.116
2020-01-16T22:00:00+00:00,1.1131
2020-01-17T22:00:00+00:00,1.1093
2020-01-20T22:00:00+00:00,.
2020-01-21T22:00:00+00:00,1.1096
2020-01-22T22:00:00+00:00,1.1085
2020-01-23T22:00:00+00:00,1.1041
2020-01-24T22:00:00+00:00,1.1026
2020-01-27T22:00:00+00:00,1.1019
2020-01-28T22:00:00+00:00,1.1008
2020-01-29T22:00:00+00:00,1.1004
2020-01-30T22:00:00+00:00,1.1032
2020-01-31T22:00:00+00:00,1.1082
2020-02-03T22:00:00+00:00,1.1062
2020-02-04T22:00:00+00:00,1.1043
2020-02-05T22:00:00+00:00,1.1006
2020-02-06T22:00:00+00:00,1.0979
2020-02-07T22:00:00+00:00,1.095
2020-02-10T22:00:00+00:00,1.0916
2020-02-11T22:00:00+00:00,1.0917
2020-02-12T22:00:00+00:00,1.0893
2020-02-13T22:00:00+00:00,1.0848
2020-02-14T22:00:00+00:00,1.0839
2020-02-17T22:00:00+00:00,.
2020-02-18T22:00:00+00:00,1.0815
2020-02-19T22:00:00+00:00,1.0794
2020-02-20T22:00:00+00:00,1.0797
2020-02-21T22:00:00+00:00,1.0855
2020-02-24T22:00:00+00:00,1.0857
2020-02-25T22:00:00+00:00,1.0868
2020-02-26T22:00:00+00:00,1.0887
2020-02-27T22:00:00+00:00,1.0977
